Order Id,Paid,Status,Source,SubSource,Item title,SKU
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i7-4771 CPU","i7-4771"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-3300 CPU","i5-3330"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-9500 CPU","i5-9500"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-3330S Intel Core i5 Quad-Core 2.70GHz 5.00GT/s LGA1155 6MB L3 Cache Processor","I5-3330S"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i7-6700T CPU","i7-6700T"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i7-4790 CPU","i7-4790"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-6500 CPU","i5-6500"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-4570 Intel Core i5 Quad-Core LGA1150 3.20GHz 5.00GT/s DMI2 6MB L3 Cache Processor","i5-4570"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT",,
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-6500T CPU","i5-6500T"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i7-6700 CPU","i7-6700"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT",,
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-7400 CPU","i5-7400"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-4590S CPU","i5-4590s"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-9400F CPU","i5-9400F"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i7-4770 CPU","I7-4770"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-6400 CPU","I5-6400"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i7-4785T CPU","I7-4785T"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-7500T CPU","i5-7500T"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-4440 CPU","i5-4440"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-4570T CPU","i5-4570T"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT",,
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-6600 CPU","i5-6600"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-4460 CPU","i5-4460"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-7500 CPU","i5-7500"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-4570S CPU","i5-4570S"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-8400 CPU","I5 8400"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i7-3930K CPU","i7-3930K"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT",,
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-3340 CPU","i5-3340"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT",,
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-4430 CPU","i5-4430"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i7-4790S CPU","i7-4790s"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT",,
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT",,
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT",,
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT",,
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-2320 CPU","I5-2320"
"480187","Unpaid","Unpaid","DATAIMPORTEXPORT","DATAIMPORTEXPORT","i5-3470S CPU","I5-3470S"
"480457","Unpaid","Unpaid","AMAZON","dr.memory","8GB RAM NEW XUM DDR3 PC3-12800 1600MHz 240-pin DIMM DX8GDDR3U1600","DX8GDDR3U1600"
"480457","Unpaid","Unpaid","AMAZON","dr.memory","C1 CASE - TITAN","C1"
"480457","Unpaid","Unpaid","AMAZON","dr.memory","1TB HDD","1TBHDD"
"480457","Unpaid","Unpaid","AMAZON","dr.memory","WiFi CARD","WIFI-CARD"
"480457","Unpaid","Unpaid","AMAZON","dr.memory","500W to 600W + PSU","PSU-500W"
"480457","Unpaid","Unpaid","AMAZON","dr.memory","WINDOWS 10 KEY","WINDOWS-10-HOME"
"480457","Unpaid","Unpaid","AMAZON","dr.memory","i7-3770 CPU","i7-3770"
"480457","Unpaid","Unpaid","AMAZON","dr.memory","256GB PCIE M2 SSD","HX256GSSDM2PCIE"
"480457","Unpaid","Unpaid","AMAZON","dr.memory","CPU FAN - Alpine 12","TDP-95"
"480457","Unpaid","Unpaid","AMAZON","dr.memory","","C4+B75+i73770+16GB+10302G+1T+256G"
"480457","Unpaid","Unpaid","AMAZON","dr.memory","GT 1030 2G","GT10302G"
"480457","Unpaid","Unpaid","AMAZON","dr.memory","C4 CASE FRONT PANEL","C4-FRONT-PANEL"
"480457","Unpaid","Unpaid","AMAZON","dr.memory","i73770+16+1030+P256G+S1T","i73770+16+1030+P256G+S1T"
"480457","Unpaid","Unpaid","AMAZON","dr.memory","B75 (Orange or Blue Board, 2 x RAM slots)","B75-G"
"478213","Unpaid","Unpaid","DIRECT","",,
"480560","Unpaid","Unpaid","DIRECT","","DPD ExpressPak - Next Day for 404369","DPD-UK"
"480560","Unpaid","Unpaid","DIRECT","","4GB RAM NEW XUM DDR3 PC3-12800 1600MHz 240-pin DIMM DX4GDDR3U1600","DX4GDDR3U1600"
"480726","Paid","Paid","DIRECT","","XUM SSD 256GB SATA III 2.5"" Internal Solid State Drive SSD TLC HX256GSSDSATA3","HX256GSSDSATA3"
"480726","Paid","Paid","DIRECT","","XUM HX1TSSDSATA3 1TB SATA III 2.5"" Internal Solid State Drive SSD MLC Full Size","HX1TSSDSATA3"
"480726","Paid","Paid","DIRECT","","DPD ExpressPak - Next Day for 404369","DPD-UK"
"480726","Paid","Paid","DIRECT","","XUM 8GB (1x8GB) DDR3L 1600MHz PC3-12800 Non-ECC Unbuffered 1.35V CL11 204 Pin SODIMM Laptop Notebook Memory RAM","LX8GDDR3LS1600"
"480726","Paid","Paid","DIRECT","","512GB SSD XUM SATA III 2.5"" Internal Solid State Drive SSD TLC HX512GSSDSATA3","HX512GSSDSATA3"
"480369","Unpaid","Unpaid","DIRECT","","128GB 2.5 SATA SOLID STATE DRIVE SSD","2.5-128-SATA-SSD"

